CrimeID,IncidentCategory,Neighborhood,Datetime,Hour,DateKey,Temperature,Humidity,Rainfall,Clouds,Wind
16843,Larceny Theft,Mission,2022-09-25 01:00:00,1,2022092501,15.5,97.0,0.0,0.0,2.2
16844,Motor Vehicle Theft,Hayes Valley,2022-09-25 01:00:00,1,2022092501,15.5,97.0,0.0,0.0,2.2
16845,Fraud,Mission,2022-09-25 01:00:00,1,2022092501,15.5,97.0,0.0,0.0,2.2
16846,Larceny Theft,Chinatown,2022-09-25 01:00:00,1,2022092501,15.5,97.0,0.0,0.0,2.2
16847,Malicious Mischief,Financial District/South Beach,2022-09-25 01:19:00,1,2022092501,15.5,97.0,0.0,0.0,2.2
16848,Malicious Mischief,Financial District/South Beach,2022-09-25 01:19:00,1,2022092501,15.5,97.0,0.0,0.0,2.2
16849,Burglary,Hayes Valley,2022-09-25 01:20:00,1,2022092501,15.5,97.0,0.0,0.0,2.2
16850,Larceny Theft,North Beach,2022-09-25 01:35:00,1,2022092501,15.5,97.0,0.0,0.0,2.2
16851,Larceny Theft,South of Market,2022-09-25 01:37:00,1,2022092501,15.5,97.0,0.0,0.0,2.2
16852,Motor Vehicle Theft,Excelsior,2022-09-25 01:47:00,1,2022092501,15.5,97.0,0.0,0.0,2.2
16853,Motor Vehicle Theft,South of Market,2022-09-25 01:55:00,1,2022092501,15.5,97.0,0.0,0.0,2.2
16854,Larceny Theft,Bernal Heights,2022-09-25 02:00:00,2,2022092502,15.0,98.0,0.0,14.0,2.05
16855,Burglary,West of Twin Peaks,2022-09-25 02:00:00,2,2022092502,15.0,98.0,0.0,14.0,2.05
16856,Suicide,Outer Mission,2022-09-25 02:08:00,2,2022092502,15.0,98.0,0.0,14.0,2.05
16857,Sex Offense,Nob Hill,2022-09-25 02:12:00,2,2022092502,15.0,98.0,0.0,14.0,2.05
16858,Vandalism,Nob Hill,2022-09-25 02:12:00,2,2022092502,15.0,98.0,0.0,14.0,2.05
16859,Burglary,Noe Valley,2022-09-25 02:30:00,2,2022092502,15.0,98.0,0.0,14.0,2.05
16860,Assault,Bayview Hunters Point,2022-09-25 02:49:00,2,2022092502,15.0,98.0,0.0,14.0,2.05
16861,Rape,Bayview Hunters Point,2022-09-25 02:49:00,2,2022092502,15.0,98.0,0.0,14.0,2.05
16862,Burglary,Castro/Upper Market,2022-09-25 03:00:00,3,2022092503,14.5,99.0,0.0,90.0,2.05
16863,Weapons Offense,Mission,2022-09-25 03:00:00,3,2022092503,14.5,99.0,0.0,90.0,2.05
16864,Motor Vehicle Theft,South of Market,2022-09-25 03:03:00,3,2022092503,14.5,99.0,0.0,90.0,2.05
16865,Disorderly Conduct,Golden Gate Park,2022-09-25 03:08:00,3,2022092503,14.5,99.0,0.0,90.0,2.05
16866,Traffic Violation Arrest,South of Market,2022-09-25 03:10:00,3,2022092503,14.5,99.0,0.0,90.0,2.05
16867,Robbery,Mission,2022-09-25 03:20:00,3,2022092503,14.5,99.0,0.0,90.0,2.05
16868,Robbery,Mission,2022-09-25 03:20:00,3,2022092503,14.5,99.0,0.0,90.0,2.05
16869,Larceny Theft,Bernal Heights,2022-09-25 03:23:00,3,2022092503,14.5,99.0,0.0,90.0,2.05
16870,Burglary,Tenderloin,2022-09-25 03:28:00,3,2022092503,14.5,99.0,0.0,90.0,2.05
16871,Burglary,Lone Mountain/USF,2022-09-25 03:54:00,3,2022092503,14.5,99.0,0.0,90.0,2.05
16872,Larceny Theft,Outer Richmond,2022-09-25 04:00:00,4,2022092504,14.1,99.0,0.0,90.0,2.62
16873,Larceny Theft,Twin Peaks,2022-09-25 04:09:00,4,2022092504,14.1,99.0,0.0,90.0,2.62
16874,Larceny Theft,Inner Richmond,2022-09-25 04:15:00,4,2022092504,14.1,99.0,0.0,90.0,2.62
16875,Trespassing,Bernal Heights,2022-09-25 04:32:00,4,2022092504,14.1,99.0,0.0,90.0,2.62
16876,Larceny Theft,Bernal Heights,2022-09-25 04:32:00,4,2022092504,14.1,99.0,0.0,90.0,2.62
16877,Burglary,West of Twin Peaks,2022-09-25 04:48:00,4,2022092504,14.1,99.0,0.0,90.0,2.62
16878,Malicious Mischief,West of Twin Peaks,2022-09-25 05:30:00,5,2022092505,13.8,100.0,0.0,90.0,2.83
16879,Kidnapping,Inner Richmond,2022-09-25 06:00:00,6,2022092506,13.5,100.0,0.0,90.0,2.69
16880,Rape,Inner Richmond,2022-09-25 06:00:00,6,2022092506,13.5,100.0,0.0,90.0,2.69
16881,Fraud,Inner Richmond,2022-09-25 06:00:00,6,2022092506,13.5,100.0,0.0,90.0,2.69
16882,Robbery,Bernal Heights,2022-09-25 06:00:00,6,2022092506,13.5,100.0,0.0,90.0,2.69
16883,Assault,South of Market,2022-09-25 06:00:00,6,2022092506,13.5,100.0,0.0,90.0,2.69
16884,Motor Vehicle Theft,Noe Valley,2022-09-25 06:15:00,6,2022092506,13.5,100.0,0.0,90.0,2.69
16885,Burglary,Noe Valley,2022-09-25 06:15:00,6,2022092506,13.5,100.0,0.0,90.0,2.69
16886,Burglary,Noe Valley,2022-09-25 06:15:00,6,2022092506,13.5,100.0,0.0,90.0,2.69
16887,Weapons Offense,Excelsior,2022-09-25 06:26:00,6,2022092506,13.5,100.0,0.0,90.0,2.69
16888,Offences Against The Family And Children,Oceanview/Merced/Ingleside,2022-09-25 07:01:00,7,2022092507,13.6,100.0,0.0,90.0,2.25
16889,Larceny Theft,Outer Richmond,2022-09-25 07:05:00,7,2022092507,13.6,100.0,0.0,90.0,2.25
16890,Larceny Theft,Western Addition,2022-09-25 07:30:00,7,2022092507,13.6,100.0,0.0,90.0,2.25
16891,Motor Vehicle Theft,Pacific Heights,2022-09-25 07:44:00,7,2022092507,13.6,100.0,0.0,90.0,2.25
16892,Assault,Excelsior,2022-09-25 07:50:00,7,2022092507,13.6,100.0,0.0,90.0,2.25
16893,Larceny Theft,North Beach,2022-09-25 08:00:00,8,2022092508,14.5,99.0,0.0,90.0,1.9
16894,Burglary,Japantown,2022-09-25 08:05:00,8,2022092508,14.5,99.0,0.0,90.0,1.9
16895,Fraud,Japantown,2022-09-25 08:05:00,8,2022092508,14.5,99.0,0.0,90.0,1.9
16896,Larceny Theft,Marina,2022-09-25 08:30:00,8,2022092508,14.5,99.0,0.0,90.0,1.9
16897,Larceny Theft,Nob Hill,2022-09-25 08:50:00,8,2022092508,14.5,99.0,0.0,90.0,1.9
16898,Larceny Theft,Nob Hill,2022-09-25 09:00:00,9,2022092509,16.2,93.0,0.0,90.0,1.63
16899,Malicious Mischief,Bayview Hunters Point,2022-09-25 09:00:00,9,2022092509,16.2,93.0,0.0,90.0,1.63
16900,Motor Vehicle Theft,Tenderloin,2022-09-25 09:00:00,9,2022092509,16.2,93.0,0.0,90.0,1.63
16901,Larceny Theft,Pacific Heights,2022-09-25 09:30:00,9,2022092509,16.2,93.0,0.0,90.0,1.63
16902,Larceny Theft,Financial District/South Beach,2022-09-25 10:07:00,10,2022092510,17.4,86.0,0.0,90.0,1.61
16903,Kidnapping,Pacific Heights,2022-09-25 10:15:00,10,2022092510,17.4,86.0,0.0,90.0,1.61
16904,Burglary,Potrero Hill,2022-09-25 10:19:00,10,2022092510,17.4,86.0,0.0,90.0,1.61
16905,Assault,Mission,2022-09-25 10:25:00,10,2022092510,17.4,86.0,0.0,90.0,1.61
16906,Motor Vehicle Theft,Western Addition,2022-09-25 10:30:00,10,2022092510,17.4,86.0,0.0,90.0,1.61
16907,Motor Vehicle Theft,Western Addition,2022-09-25 10:30:00,10,2022092510,17.4,86.0,0.0,90.0,1.61
16908,Fraud,Tenderloin,2022-09-25 10:35:00,10,2022092510,17.4,86.0,0.0,90.0,1.61
16909,Sex Offense,Tenderloin,2022-09-25 10:35:00,10,2022092510,17.4,86.0,0.0,90.0,1.61
16910,Offences Against The Family And Children,Bayview Hunters Point,2022-09-25 10:35:00,10,2022092510,17.4,86.0,0.0,90.0,1.61
16911,Larceny Theft,Western Addition,2022-09-25 10:43:00,10,2022092510,17.4,86.0,0.0,90.0,1.61
16912,Drug Offense,Financial District/South Beach,2022-09-25 10:44:00,10,2022092510,17.4,86.0,0.0,90.0,1.61
16913,Larceny Theft,Russian Hill,2022-09-25 11:00:00,11,2022092511,19.6,74.0,0.0,54.0,1.71
16914,Larceny Theft,Nob Hill,2022-09-25 11:14:00,11,2022092511,19.6,74.0,0.0,54.0,1.71
16915,Larceny Theft,Outer Mission,2022-09-25 11:15:00,11,2022092511,19.6,74.0,0.0,54.0,1.71
16916,Motor Vehicle Theft,Western Addition,2022-09-25 11:21:00,11,2022092511,19.6,74.0,0.0,54.0,1.71
16917,Assault,Portola,2022-09-25 11:24:00,11,2022092511,19.6,74.0,0.0,54.0,1.71
16918,Interfering with Firefighter,Portola,2022-09-25 11:24:00,11,2022092511,19.6,74.0,0.0,54.0,1.71
16919,Drug Offense,Tenderloin,2022-09-25 11:26:00,11,2022092511,19.6,74.0,0.0,54.0,1.71
16920,Permit Violation,Tenderloin,2022-09-25 11:26:00,11,2022092511,19.6,74.0,0.0,54.0,1.71
16921,Larceny Theft,Financial District/South Beach,2022-09-25 11:50:00,11,2022092511,19.6,74.0,0.0,54.0,1.71
16922,Malicious Mischief,South of Market,2022-09-25 11:50:00,11,2022092511,19.6,74.0,0.0,54.0,1.71
16923,Motor Vehicle Theft,Bayview Hunters Point,2022-09-25 12:00:00,12,2022092512,18.5,72.0,0.0,39.0,2.12
16924,Motor Vehicle Theft,Mission,2022-09-25 12:00:00,12,2022092512,18.5,72.0,0.0,39.0,2.12
16925,Offences Against The Family And Children,Mission,2022-09-25 12:05:00,12,2022092512,18.5,72.0,0.0,39.0,2.12
16926,Drug Offense,Mission,2022-09-25 12:05:00,12,2022092512,18.5,72.0,0.0,39.0,2.12
16927,Larceny Theft,Financial District/South Beach,2022-09-25 12:11:00,12,2022092512,18.5,72.0,0.0,39.0,2.12
16928,Malicious Mischief,Financial District/South Beach,2022-09-25 12:11:00,12,2022092512,18.5,72.0,0.0,39.0,2.12
16929,Assault,Hayes Valley,2022-09-25 13:00:00,13,2022092513,20.1,66.0,0.0,28.0,2.73
16930,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Financial District/South Beach,2022-09-25 13:19:00,13,2022092513,20.1,66.0,0.0,28.0,2.73
16931,Drug Offense,South of Market,2022-09-25 13:34:00,13,2022092513,20.1,66.0,0.0,28.0,2.73
16932,Assault,Tenderloin,2022-09-25 13:55:00,13,2022092513,20.1,66.0,0.0,28.0,2.73
16933,Burglary,Chinatown,2022-09-25 14:00:00,14,2022092514,20.8,62.0,0.0,23.0,3.36
16934,Larceny Theft,South of Market,2022-09-25 14:00:00,14,2022092514,20.8,62.0,0.0,23.0,3.36
16935,Larceny Theft,Financial District/South Beach,2022-09-25 14:00:00,14,2022092514,20.8,62.0,0.0,23.0,3.36
16936,Malicious Mischief,Mission,2022-09-25 14:02:00,14,2022092514,20.8,62.0,0.0,23.0,3.36
16937,Larceny Theft,South of Market,2022-09-25 14:15:00,14,2022092514,20.8,62.0,0.0,23.0,3.36
16938,Assault,Mission,2022-09-25 14:15:00,14,2022092514,20.8,62.0,0.0,23.0,3.36
16939,Larceny Theft,Mission,2022-09-25 15:04:00,15,2022092515,20.8,62.0,0.0,44.0,3.95
16940,Malicious Mischief,Chinatown,2022-09-25 15:11:00,15,2022092515,20.8,62.0,0.0,44.0,3.95
16941,Assault,Chinatown,2022-09-25 15:11:00,15,2022092515,20.8,62.0,0.0,44.0,3.95
16942,Larceny Theft,Lakeshore,2022-09-25 15:22:00,15,2022092515,20.8,62.0,0.0,44.0,3.95
16943,Traffic Violation Arrest,South of Market,2022-09-25 15:29:00,15,2022092515,20.8,62.0,0.0,44.0,3.95
16944,Traffic Violation,South of Market,2022-09-25 15:29:00,15,2022092515,20.8,62.0,0.0,44.0,3.95
16945,Assault,Russian Hill,2022-09-25 15:35:00,15,2022092515,20.8,62.0,0.0,44.0,3.95
16946,Fraud,Bayview Hunters Point,2022-09-25 16:06:00,16,2022092516,20.1,64.0,0.0,25.0,4.49
16947,Offences Against The Family And Children,Bayview Hunters Point,2022-09-25 16:06:00,16,2022092516,20.1,64.0,0.0,25.0,4.49
16948,Robbery,Chinatown,2022-09-25 16:07:00,16,2022092516,20.1,64.0,0.0,25.0,4.49
16949,Assault,South of Market,2022-09-25 16:25:00,16,2022092516,20.1,64.0,0.0,25.0,4.49
16950,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Tenderloin,2022-09-25 16:33:00,16,2022092516,20.1,64.0,0.0,25.0,4.49
16951,Traffic Violation Arrest,Tenderloin,2022-09-25 16:33:00,16,2022092516,20.1,64.0,0.0,25.0,4.49
16952,Assault,Bayview Hunters Point,2022-09-25 16:50:00,16,2022092516,20.1,64.0,0.0,25.0,4.49
16953,Motor Vehicle Theft,Russian Hill,2022-09-25 17:00:00,17,2022092517,18.7,69.0,0.0,15.0,4.41
16954,Motor Vehicle Theft,Sunset/Parkside,2022-09-25 17:15:00,17,2022092517,18.7,69.0,0.0,15.0,4.41
16955,Assault,Mission,2022-09-25 17:20:00,17,2022092517,18.7,69.0,0.0,15.0,4.41
16956,Assault,Bayview Hunters Point,2022-09-25 17:25:00,17,2022092517,18.7,69.0,0.0,15.0,4.41
16957,Assault,Mission,2022-09-25 18:00:00,18,2022092518,17.0,76.0,0.0,17.0,4.3
16958,Larceny Theft,North Beach,2022-09-25 18:00:00,18,2022092518,17.0,76.0,0.0,17.0,4.3
16959,Assault,Mission,2022-09-25 18:00:00,18,2022092518,17.0,76.0,0.0,17.0,4.3
16960,Assault,Mission,2022-09-25 18:00:00,18,2022092518,17.0,76.0,0.0,17.0,4.3
16961,Motor Vehicle Theft,Visitacion Valley,2022-09-25 18:00:00,18,2022092518,17.0,76.0,0.0,17.0,4.3
16962,Larceny Theft,Russian Hill,2022-09-25 18:30:00,18,2022092518,17.0,76.0,0.0,17.0,4.3
16963,Larceny Theft,North Beach,2022-09-25 18:30:00,18,2022092518,17.0,76.0,0.0,17.0,4.3
16964,Offences Against The Family And Children,Tenderloin,2022-09-25 18:50:00,18,2022092518,17.0,76.0,0.0,17.0,4.3
16965,Assault,Tenderloin,2022-09-25 18:50:00,18,2022092518,17.0,76.0,0.0,17.0,4.3
16966,Larceny Theft,Castro/Upper Market,2022-09-25 19:00:00,19,2022092519,15.6,83.0,0.0,29.0,4.08
16967,Motor Vehicle Theft,Pacific Heights,2022-09-25 19:00:00,19,2022092519,15.6,83.0,0.0,29.0,4.08
16968,Malicious Mischief,South of Market,2022-09-25 19:07:00,19,2022092519,15.6,83.0,0.0,29.0,4.08
16969,Traffic Violation Arrest,Tenderloin,2022-09-25 19:08:00,19,2022092519,15.6,83.0,0.0,29.0,4.08
16970,Evading a Police,Tenderloin,2022-09-25 19:08:00,19,2022092519,15.6,83.0,0.0,29.0,4.08
16971,Larceny Theft,Mission,2022-09-25 19:15:00,19,2022092519,15.6,83.0,0.0,29.0,4.08
16972,Larceny Theft,Pacific Heights,2022-09-25 19:30:00,19,2022092519,15.6,83.0,0.0,29.0,4.08
16973,Larceny Theft,Sunset/Parkside,2022-09-25 19:30:00,19,2022092519,15.6,83.0,0.0,29.0,4.08
16974,Malicious Mischief,Financial District/South Beach,2022-09-25 19:40:00,19,2022092519,15.6,83.0,0.0,29.0,4.08
16975,Weapons Offense,Financial District/South Beach,2022-09-25 19:40:00,19,2022092519,15.6,83.0,0.0,29.0,4.08
16976,Disorderly Conduct,Financial District/South Beach,2022-09-25 19:40:00,19,2022092519,15.6,83.0,0.0,29.0,4.08
16977,Burglary,Glen Park,2022-09-25 19:48:00,19,2022092519,15.6,83.0,0.0,29.0,4.08
16978,Malicious Mischief,Castro/Upper Market,2022-09-25 19:54:00,19,2022092519,15.6,83.0,0.0,29.0,4.08
16979,Larceny Theft,Lone Mountain/USF,2022-09-25 20:00:00,20,2022092520,14.8,88.0,0.0,44.0,3.75
16980,Larceny Theft,North Beach,2022-09-25 20:00:00,20,2022092520,14.8,88.0,0.0,44.0,3.75
16981,Motor Vehicle Theft,Outer Mission,2022-09-25 20:00:00,20,2022092520,14.8,88.0,0.0,44.0,3.75
16982,Larceny Theft,Hayes Valley,2022-09-25 20:00:00,20,2022092520,14.8,88.0,0.0,44.0,3.75
16983,Burglary,West of Twin Peaks,2022-09-25 20:00:00,20,2022092520,14.8,88.0,0.0,44.0,3.75
16984,Malicious Mischief,Financial District/South Beach,2022-09-25 20:00:00,20,2022092520,14.8,88.0,0.0,44.0,3.75
16985,Malicious Mischief,Marina,2022-09-25 20:02:00,20,2022092520,14.8,88.0,0.0,44.0,3.75
16986,Malicious Mischief,Nob Hill,2022-09-25 20:30:00,20,2022092520,14.8,88.0,0.0,44.0,3.75
16987,Larceny Theft,Mission,2022-09-25 20:40:00,20,2022092520,14.8,88.0,0.0,44.0,3.75
16988,Burglary,Pacific Heights,2022-09-25 21:00:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
16989,Larceny Theft,Castro/Upper Market,2022-09-25 21:00:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
16990,Larceny Theft,North Beach,2022-09-25 21:00:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
16991,Malicious Mischief,North Beach,2022-09-25 21:00:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
16992,Larceny Theft,South of Market,2022-09-25 21:00:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
16993,Larceny Theft,Russian Hill,2022-09-25 21:15:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
16994,Burglary,Hayes Valley,2022-09-25 21:15:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
16995,Traffic Violation Arrest,Outer Richmond,2022-09-25 21:17:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
16996,Traffic Violation,Outer Richmond,2022-09-25 21:17:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
16997,Assault,Nob Hill,2022-09-25 21:25:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
16998,Malicious Mischief,North Beach,2022-09-25 21:30:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
16999,Weapons Offense,Sunset/Parkside,2022-09-25 21:40:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
17000,Larceny Theft,Sunset/Parkside,2022-09-25 21:40:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
17001,Assault,North Beach,2022-09-25 21:41:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
17002,Weapons Carrying Etc,South of Market,2022-09-25 21:51:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
17003,Weapons Carrying Etc,South of Market,2022-09-25 21:51:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
17004,False Identification,South of Market,2022-09-25 21:51:00,21,2022092521,14.2,91.0,0.0,57.0,3.54
17005,Larceny Theft,Visitacion Valley,2022-09-25 22:00:00,22,2022092522,13.9,94.0,0.0,61.0,3.2
17006,Motor Vehicle Theft,Glen Park,2022-09-25 22:30:00,22,2022092522,13.9,94.0,0.0,61.0,3.2
17007,Larceny Theft,Tenderloin,2022-09-25 22:30:00,22,2022092522,13.9,94.0,0.0,61.0,3.2
17008,Burglary,Potrero Hill,2022-09-25 22:30:00,22,2022092522,13.9,94.0,0.0,61.0,3.2
17009,Larceny Theft,Castro/Upper Market,2022-09-25 22:38:00,22,2022092522,13.9,94.0,0.0,61.0,3.2
17010,Burglary,Mission,2022-09-25 22:55:00,22,2022092522,13.9,94.0,0.0,61.0,3.2
17011,Weapons Carrying Etc,Bayview Hunters Point,2022-09-25 22:56:00,22,2022092522,13.9,94.0,0.0,61.0,3.2
17012,Robbery,Bayview Hunters Point,2022-09-25 22:56:00,22,2022092522,13.9,94.0,0.0,61.0,3.2
17013,Larceny Theft,Financial District/South Beach,2022-09-25 23:00:00,23,2022092523,13.8,94.0,0.0,72.0,3.1
17014,Motor Vehicle Theft,West of Twin Peaks,2022-09-25 23:00:00,23,2022092523,13.8,94.0,0.0,72.0,3.1
17015,Weapons Carrying Etc,Bayview Hunters Point,2022-09-25 23:01:00,23,2022092523,13.8,94.0,0.0,72.0,3.1
17016,Robbery,Bayview Hunters Point,2022-09-25 23:01:00,23,2022092523,13.8,94.0,0.0,72.0,3.1
17017,Larceny Theft,Haight Ashbury,2022-09-25 23:30:00,23,2022092523,13.8,94.0,0.0,72.0,3.1
17018,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Tenderloin,2022-09-25 23:38:00,23,2022092523,13.8,94.0,0.0,72.0,3.1
17019,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Tenderloin,2022-09-25 23:38:00,23,2022092523,13.8,94.0,0.0,72.0,3.1
17020,Malicious Mischief,Hayes Valley,2022-09-25 23:50:00,23,2022092523,13.8,94.0,0.0,72.0,3.1
17021,Assault,Bernal Heights,2022-09-25 23:58:00,23,2022092523,13.8,94.0,0.0,72.0,3.1
17022,Malicious Mischief,Nob Hill,2022-09-26 00:14:00,0,2022092600,14.0,93.0,0.0,72.0,3.1
17023,Arson,Nob Hill,2022-09-26 00:14:00,0,2022092600,14.0,93.0,0.0,72.0,3.1
17024,Assault,Castro/Upper Market,2022-09-26 01:50:00,1,2022092601,13.8,94.0,0.0,90.0,3.1
17025,Robbery,Nob Hill,2022-09-26 01:57:00,1,2022092601,13.8,94.0,0.0,90.0,3.1
17026,Assault,Nob Hill,2022-09-26 01:57:00,1,2022092601,13.8,94.0,0.0,90.0,3.1
17027,Motor Vehicle Theft,Outer Richmond,2022-09-26 02:00:00,2,2022092602,13.8,94.0,0.0,90.0,3.13
17028,Assault,Castro/Upper Market,2022-09-26 02:00:00,2,2022092602,13.8,94.0,0.0,90.0,3.13
17029,Motor Vehicle Theft,Hayes Valley,2022-09-26 02:00:00,2,2022092602,13.8,94.0,0.0,90.0,3.13
17030,Malicious Mischief,Castro/Upper Market,2022-09-26 02:00:00,2,2022092602,13.8,94.0,0.0,90.0,3.13
17031,Malicious Mischief,North Beach,2022-09-26 02:06:00,2,2022092602,13.8,94.0,0.0,90.0,3.13
17032,Assault,Mission,2022-09-26 02:45:00,2,2022092602,13.8,94.0,0.0,90.0,3.13
17033,Malicious Mischief,Bernal Heights,2022-09-26 03:10:00,3,2022092603,13.8,94.0,0.0,90.0,3.35
17034,Larceny Theft,Russian Hill,2022-09-26 03:20:00,3,2022092603,13.8,94.0,0.0,90.0,3.35
17035,Larceny Theft,North Beach,2022-09-26 03:35:00,3,2022092603,13.8,94.0,0.0,90.0,3.35
17036,Burglary,Inner Richmond,2022-09-26 03:35:00,3,2022092603,13.8,94.0,0.0,90.0,3.35
17037,Homicide,Tenderloin,2022-09-26 04:01:00,4,2022092604,13.8,94.0,0.0,90.0,3.37
17038,Burglary,Tenderloin,2022-09-26 04:03:00,4,2022092604,13.8,94.0,0.0,90.0,3.37
17039,Assault,Tenderloin,2022-09-26 04:09:00,4,2022092604,13.8,94.0,0.0,90.0,3.37
17040,Assault,South of Market,2022-09-26 05:05:00,5,2022092605,13.7,95.0,0.0,90.0,3.06
17041,Assault,South of Market,2022-09-26 05:05:00,5,2022092605,13.7,95.0,0.0,90.0,3.06
17042,Assault,South of Market,2022-09-26 05:05:00,5,2022092605,13.7,95.0,0.0,90.0,3.06
17043,Malicious Mischief,Tenderloin,2022-09-26 05:37:00,5,2022092605,13.7,95.0,0.0,90.0,3.06
17044,Offences Against The Family And Children,Excelsior,2022-09-26 05:50:00,5,2022092605,13.7,95.0,0.0,90.0,3.06
17045,Burglary,Inner Sunset,2022-09-26 05:55:00,5,2022092605,13.7,95.0,0.0,90.0,3.06
17046,Larceny Theft,Inner Sunset,2022-09-26 05:55:00,5,2022092605,13.7,95.0,0.0,90.0,3.06
17047,Larceny Theft,Bernal Heights,2022-09-26 07:00:00,7,2022092607,13.7,95.0,0.0,90.0,2.72
17048,Assault,Tenderloin,2022-09-26 07:08:00,7,2022092607,13.7,95.0,0.0,90.0,2.72
17049,Weapons Offense,Tenderloin,2022-09-26 07:08:00,7,2022092607,13.7,95.0,0.0,90.0,2.72
17050,Drug Offense,Tenderloin,2022-09-26 07:08:00,7,2022092607,13.7,95.0,0.0,90.0,2.72
17051,Assault,Mission,2022-09-26 07:08:00,7,2022092607,13.7,95.0,0.0,90.0,2.72
17052,Larceny Theft,Russian Hill,2022-09-26 07:15:00,7,2022092607,13.7,95.0,0.0,90.0,2.72
17053,Motor Vehicle Theft,Marina,2022-09-26 07:30:00,7,2022092607,13.7,95.0,0.0,90.0,2.72
17054,Assault,Financial District/South Beach,2022-09-26 07:55:00,7,2022092607,13.7,95.0,0.0,90.0,2.72
17055,Larceny Theft,Russian Hill,2022-09-26 08:00:00,8,2022092608,13.9,93.0,0.0,90.0,2.62
17056,Burglary,Tenderloin,2022-09-26 08:00:00,8,2022092608,13.9,93.0,0.0,90.0,2.62
17057,Larceny Theft,Tenderloin,2022-09-26 08:00:00,8,2022092608,13.9,93.0,0.0,90.0,2.62
17058,Fraud,Potrero Hill,2022-09-26 08:52:00,8,2022092608,13.9,93.0,0.0,90.0,2.62
17059,Fraud,Potrero Hill,2022-09-26 08:52:00,8,2022092608,13.9,93.0,0.0,90.0,2.62
17060,Larceny Theft,Russian Hill,2022-09-26 09:00:00,9,2022092609,14.8,88.0,0.0,81.0,2.73
17061,Assault,Inner Richmond,2022-09-26 09:11:00,9,2022092609,14.8,88.0,0.0,81.0,2.73
17062,Assault,Mission,2022-09-26 09:11:00,9,2022092609,14.8,88.0,0.0,81.0,2.73
17063,Larceny Theft,West of Twin Peaks,2022-09-26 09:20:00,9,2022092609,14.8,88.0,0.0,81.0,2.73
17064,Defrauding,Chinatown,2022-09-26 09:30:00,9,2022092609,14.8,88.0,0.0,81.0,2.73
17065,Larceny Theft,Nob Hill,2022-09-26 09:45:00,9,2022092609,14.8,88.0,0.0,81.0,2.73
17066,Assault,Mission,2022-09-26 09:50:00,9,2022092609,14.8,88.0,0.0,81.0,2.73
17067,Traffic Violation Arrest,Outer Mission,2022-09-26 09:59:00,9,2022092609,14.8,88.0,0.0,81.0,2.73
17068,Trespassing,Chinatown,2022-09-26 10:00:00,10,2022092610,15.9,82.0,0.0,45.0,2.93
17069,Larceny Theft,Potrero Hill,2022-09-26 10:00:00,10,2022092610,15.9,82.0,0.0,45.0,2.93
17070,Malicious Mischief,Mission,2022-09-26 10:22:00,10,2022092610,15.9,82.0,0.0,45.0,2.93
17071,Larceny Theft,Outer Mission,2022-09-26 10:31:00,10,2022092610,15.9,82.0,0.0,45.0,2.93
17072,Fraud,Tenderloin,2022-09-26 10:35:00,10,2022092610,15.9,82.0,0.0,45.0,2.93
17073,Fraud,Bernal Heights,2022-09-26 11:00:00,11,2022092611,17.4,75.0,0.0,32.0,3.1
17074,Larceny Theft,South of Market,2022-09-26 11:15:00,11,2022092611,17.4,75.0,0.0,32.0,3.1
17075,Sex Offense,Nob Hill,2022-09-26 11:20:00,11,2022092611,17.4,75.0,0.0,32.0,3.1
17076,Robbery,Bayview Hunters Point,2022-09-26 11:23:00,11,2022092611,17.4,75.0,0.0,32.0,3.1
17077,Assault,Bayview Hunters Point,2022-09-26 11:58:00,11,2022092611,17.4,75.0,0.0,32.0,3.1
17078,Larceny Theft,Russian Hill,2022-09-26 12:00:00,12,2022092612,18.0,69.0,0.0,22.0,3.5
17079,Larceny Theft,South of Market,2022-09-26 12:00:00,12,2022092612,18.0,69.0,0.0,22.0,3.5
17080,Larceny Theft,Sunset/Parkside,2022-09-26 12:00:00,12,2022092612,18.0,69.0,0.0,22.0,3.5
17081,Burglary,Golden Gate Park,2022-09-26 12:00:00,12,2022092612,18.0,69.0,0.0,22.0,3.5
17082,Malicious Mischief,Russian Hill,2022-09-26 12:00:00,12,2022092612,18.0,69.0,0.0,22.0,3.5
